candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,winner2,uncontested,party_id2,state_seat_count,district_vote_count,state_vote_count,district_candidate_count,wasted_winning_votes,wasted_losing_votes,wasted_votes
giroux-65330,girouxd,Daniel,False,Giroux,Daniel Giroux,1,democrat,29.6,29.6,4,KS,81495,False,0,0,democrat,4,275251,1172862,4,0.0,81495,81495.0
allen-65797,allenm,Miranda,False,Allen,Miranda Allen,4,independent,6.9,6.9,4,KS,19021,False,0,0,other,4,275251,1172862,4,0.0,19021,19021.0
bakken-65688,bakkeng,Gordon,False,Bakken,Gordon Bakken,3,libertarian,2.8,2.8,4,KS,7737,False,0,0,other,4,275251,1172862,4,0.0,7737,7737.0
comer-54203,comerj,James,False,Comer,James Comer,1,republican,72.6,72.6,1,KY,216959,True,1,0,republican,6,298669,1722635,2,67624.0,0,67624.0
gaskins-64847,gaskinss,Samuel,False,Gaskins,Samuel Gaskins,2,democrat,27.4,27.4,1,KY,81710,False,0,0,democrat,6,298669,1722635,2,0.0,81710,81710.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,KY,0,False,0,0,other,6,298669,1722635,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,KY,0,False,0,0,democrat,6,215329,1722635,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,KY,0,False,0,0,other,6,215329,1722635,1,0.0,0,0.0
guthrie-54282,guthrieb,Brett,True,Guthrie,Brett Guthrie,1,republican,100.0,100.0,2,KY,215329,True,1,1,republican,6,215329,1722635,1,107664.0,0,107664.0
yarmuth-51522,yarmuthj,John,True,Yarmuth,John Yarmuth,2,democrat,63.5,63.5,3,KY,212401,True,1,0,democrat,6,334494,1722635,3,90307.0,0,90307.0
bratcher-64858,bratcherh,Harold,False,Bratcher,Harold Bratcher,1,republican,36.5,36.5,3,KY,122093,False,0,0,republican,6,334494,1722635,3,0.0,122093,122093.0
corley-64851,corleye,Everett,False,Corley,Everett Corley,3,other,100.0,100.0,3,KY,0,False,0,1,other,6,334494,1722635,3,0.0,0,0.0
massie-61880,massiet,Thomas,True,Massie,Thomas Massie,1,republican,71.3,71.3,4,KY,233922,True,1,0,republican,6,327987,1722635,2,69928.0,0,69928.0
sidle-64852,sidlec,Calvin,False,Sidle,Calvin Sidle,2,democrat,28.7,28.7,4,KY,94065,False,0,0,democrat,6,327987,1722635,2,0.0,94065,94065.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,KY,0,False,0,0,other,6,327987,1722635,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,KY,0,False,0,0,democrat,6,215329,1722635,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,KY,0,False,0,0,other,6,215329,1722635,1,0.0,0,0.0
rogers-208,rogersh,Hal,True,Rogers,Harold Rogers,1,republican,100.0,100.0,5,KY,215329,True,1,1,republican,6,215329,1722635,1,107664.0,0,107664.0
barr-60705,barra,Andy,True,Barr,Andy Barr,1,republican,61.1,61.1,6,KY,202099,True,1,0,republican,6,330827,1722635,2,36685.0,0,36685.0
kemper-64854,kempern,Nancy Jo,False,Kemper,Nancy Jo Kemper,2,democrat,38.9,38.9,6,KY,128728,False,0,0,democrat,6,330827,1722635,2,0.0,128728,128728.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,KY,0,False,0,0,other,6,330827,1722635,2,0.0,0,0.0
scalise-54369,scalises,Steve,True,Scalise,Steve Scalise,5,republican,74.6,74.6,1,LA,243645,True,1,0,republican,6,326788,1470194,7,201804.0,0,201804.0
dugas-64460,dugasl,Lee Ann,False,Dugas,Lee Ann Dugas,2,democrat,12.8,12.8,1,LA,41840,False,0,0,democrat,6,326788,1470194,7,0.0,41840,41840.0
faust-65605,faustd,Danil,False,Faust,Danil Faust,3,democrat,3.9,3.9,1,LA,12708,False,0,0,democrat,6,326788,1470194,7,0.0,12708,12708.0
kearney-65606,kearneyh,Howard,False,Kearney,Howard Kearney,4,libertarian,2.9,2.9,1,LA,9405,False,0,0,other,6,326788,1470194,7,0.0,9405,9405.0
swider-65603,swiderj,Joe,False,Swider,Joe Swider,6,democrat,2.8,2.8,1,LA,9237,False,0,0,democrat,6,326788,1470194,7,0.0,9237,9237.0
barron-63138,barrone,Eliot,False,Barron,Eliot Barron,1,green,2.1,2.1,1,LA,6717,False,0,0,other,6,326788,1470194,7,0.0,6717,6717.0
yang-65604,yangc,Chuemai,False,Yang,Chuemai Yang,7,no-party-affiliation,1.0,1.0,1,LA,3236,False,0,0,other,6,326788,1470194,7,0.0,3236,3236.0
richmond-54388,richmondc,Cedric,True,Richmond,Cedric L. Richmond,3,democrat,69.8,69.8,2,LA,198289,True,1,0,democrat,6,284269,1470194,3,141163.0,0,141163.0
holden-65607,holdenk,Kip,False,Holden,Kip Holden,2,democrat,20.1,20.1,2,LA,57125,False,0,0,democrat,6,284269,1470194,3,0.0,57125,57125.0
cutno-65608,cutnok,Kenneth,False,Cutno,Kenneth Cutno,1,democrat,10.2,10.2,2,LA,28855,False,0,0,democrat,6,284269,1470194,3,0.0,28855,28855.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,LA,0,False,0,0,republican,6,284269,1470194,3,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,LA,0,False,0,0,other,6,284269,1470194,3,0.0,0,0.0
higgins-65612,higginsc,Clay,False,Higgins,Clay Higgins,2,republican,56.1,56.1,3,LA,77670,True,1,0,republican,6,138430,1470194,2,8454.0,0,8454.0
angelle-64517,angelles,Scott,False,Angelle,Scott Angelle,1,republican,43.9,43.9,3,LA,60760,False,0,0,republican,6,138430,1470194,2,0.0,60760,60760.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,LA,0,False,0,0,democrat,6,138430,1470194,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,LA,0,False,0,0,other,6,138430,1470194,2,0.0,0,0.0
johnson-65700,johnsonm,Mike,False,Johnson,Mike Johnson,1,republican,65.2,65.2,4,LA,87369,True,1,0,republican,6,133947,1470194,2,20395.0,0,20395.0
jones-65694,jonesm,Marshall,False,Jones,Marshall Jones,2,democrat,34.8,34.8,4,LA,46578,False,0,0,democrat,6,133947,1470194,2,0.0,46578,46578.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,LA,0,False,0,0,other,6,133947,1470194,2,0.0,0,0.0
abraham-64084,abrahamr,Ralph,True,Abraham,Ralph Abraham,1,republican,81.6,81.6,5,LA,208545,True,1,0,republican,6,255662,1470194,2,80713.0,0,80713.0
burkette-65699,burketteb,Billy,False,Burkette,Billy Burkette,2,republican,18.4,18.4,5,LA,47117,False,0,0,republican,6,255662,1470194,2,0.0,47117,47117.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,LA,0,False,0,0,democrat,6,255662,1470194,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,LA,0,False,0,0,other,6,255662,1470194,2,0.0,0,0.0
graves-64093,gravesg,Garret,True,Graves,Garret Graves,4,republican,62.7,62.7,6,LA,207483,True,1,0,republican,6,331098,1470194,6,158102.0,0,158102.0
lieberman-64091,liebermanr,Richard,False,Lieberman,Richard Lieberman,5,democrat,14.9,14.9,6,LA,49380,False,0,0,democrat,6,331098,1470194,6,0.0,49380,49380.0
bell-64096,bellb,Bob,False,Bell,Bob Bell,1,republican,10.1,10.1,6,LA,33592,False,0,0,republican,6,331098,1470194,6,0.0,33592,33592.0
sampson-65697,sampsonj,Jermaine,False,Sampson,Jermaine Sampson,6,democrat,9.0,9.0,6,LA,29822,False,0,0,democrat,6,331098,1470194,6,0.0,29822,29822.0
fontanesi-50937,fontanesir,Richard,False,Fontanesi,Richard Fontanesi,2,libertarian,2.3,2.3,6,LA,7603,False,0,0,other,6,331098,1470194,6,0.0,7603,7603.0
graham-65696,grahamd,Devin,False,Graham,Devin Graham,3,other,1.0,1.0,6,LA,3218,False,0,0,other,6,331098,1470194,6,0.0,3218,3218.0
neal-882,nealr,Richard,True,Neal,Richard E. Neal,1,democrat,73.5,73.5,1,MA,235803,True,1,0,democrat,9,320818,2595919,3,178298.0,0,178298.0
mayock-64435,mayockf,Frederick,False,Mayock,Frederick Mayock,2,independent,17.9,17.9,1,MA,57504,False,0,0,other,9,320818,2595919,3,0.0,57504,57504.0
simmons-65438,simmonst,Thomas,False,Simmons,Thomas Simmons,3,libertarian,8.6,8.6,1,MA,27511,False,0,0,other,9,320818,2595919,3,0.0,27511,27511.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,MA,0,False,0,0,republican,9,320818,2595919,3,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,MA,0,False,0,0,republican,9,199686,2595919,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,MA,0,False,0,0,other,9,199686,2595919,1,0.0,0,0.0
mcgovern-883,mcgovernj,Jim,True,McGovern,Jim McGovern,1,democrat,100.0,100.0,2,MA,199686,True,1,1,democrat,9,199686,2595919,1,99842.0,0,99842.0
tsongas-59617,tsongasn,Niki,True,Tsongas,Niki Tsongas,1,democrat,68.8,68.8,3,MA,236713,True,1,0,democrat,9,344232,2595919,2,64596.0,0,64596.0
wofford-63940,wofforda,Ann,False,Wofford,Ann Wofford,2,republican,31.2,31.2,3,MA,107519,False,0,0,republican,9,344232,2595919,2,0.0,107519,107519.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,MA,0,False,0,0,other,9,344232,2595919,2,0.0,0,0.0
kennedy-60122,kennedyj,Joe,True,Kennedy,Joe Kennedy,1,democrat,70.2,70.2,4,MA,265823,True,1,0,democrat,9,378878,2595919,2,76383.0,0,76383.0
rosa-62725,rosad,David,False,Rosa,David Rosa,2,republican,29.8,29.8,4,MA,113055,False,0,0,republican,9,378878,2595919,2,0.0,113055,113055.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,MA,0,False,0,0,other,9,378878,2595919,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,MA,0,False,0,0,republican,9,199686,2595919,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,MA,0,False,0,0,other,9,199686,2595919,1,0.0,0,0.0
clark-63056,clarkk,Katherine,True,Clark,Katherine Clark,1,democrat,100.0,100.0,5,MA,199686,True,1,1,democrat,9,199686,2595919,1,99842.0,0,99842.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,MA,0,False,0,0,republican,9,199686,2595919,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,MA,0,False,0,0,other,9,199686,2595919,1,0.0,0,0.0
moulton-63945,moultons,Seth,True,Moulton,Seth Moulton,1,democrat,100.0,100.0,6,MA,199686,True,1,1,democrat,9,199686,2595919,1,99842.0,0,99842.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,MA,0,False,0,0,republican,9,199686,2595919,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,MA,0,False,0,0,other,9,199686,2595919,1,0.0,0,0.0
capuano-889,capuanom,Mike,True,Capuano,Michael E. Capuano,1,democrat,100.0,100.0,7,MA,199686,True,1,1,democrat,9,199686,2595919,1,99842.0,0,99842.0
lynch-890,lynchs,Stephen,True,Lynch,Stephen F. Lynch,1,democrat,72.5,72.5,8,MA,271019,True,1,0,democrat,9,373763,2595919,2,84137.0,0,84137.0
burke-65439,burkew,William,False,Burke,William Burke,2,republican,27.5,27.5,8,MA,102744,False,0,0,republican,9,373763,2595919,2,0.0,102744,102744.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,MA,0,False,0,0,other,9,373763,2595919,2,0.0,0,0.0
keating-22757,keatingb,Bill,True,Keating,Bill Keating,1,democrat,55.8,55.8,9,MA,211790,True,1,0,democrat,9,379484,2595919,5,83986.0,0,83986.0
alliegro-63946,alliegrom,Mark,False,Alliegro,Mark Alliegro,2,republican,33.7,33.7,9,MA,127803,False,0,0,republican,9,379484,2595919,5,0.0,127803,127803.0
harrington-65823,harringtonp,Paul,False,Harrington,Paul Harrington,4,independent,6.9,6.9,9,MA,26233,False,0,0,other,9,379484,2595919,5,0.0,26233,26233.0
cataldo-65437,cataldoc,Christopher,False,Cataldo,Christopher Cataldo,3,unenrolled,2.2,2.2,9,MA,8338,False,0,0,other,9,379484,2595919,5,0.0,8338,8338.0
raduc-65824,raduca,Anna Grace,False,Raduc,Anna Grace Raduc,5,unenrolled,1.4,1.4,9,MA,5320,False,0,0,other,9,379484,2595919,5,0.0,5320,5320.0
harris-58831,harrisa,Andy,True,Harris,Andy Harris,1,republican,67.1,67.1,1,MD,242574,True,1,0,republican,8,361566,2703185,3,138951.0,0,138951.0
werner-64811,wernerj,Joe,False,Werner,Joe Werner,2,democrat,28.7,28.7,1,MD,103622,False,0,0,democrat,8,361566,2703185,3,0.0,103622,103622.0
beers-65568,beersm,Matt,False,Beers,Matt Beers,3,libertarian,4.3,4.3,1,MD,15370,False,0,0,other,8,361566,2703185,3,0.0,15370,15370.0
ruppersberger-1055,ruppersbergerd,Dutch,True,Ruppersberger,C.A. Dutch Ruppersberger,2,democrat,62.2,62.2,2,MD,192183,True,1,0,democrat,8,308888,2703185,3,89605.0,0,89605.0
mcdonough-54651,mcdonoughp,Pat,False,McDonough,Pat McDonough,1,republican,33.2,33.2,2,MD,102577,False,0,0,republican,8,308888,2703185,3,0.0,102577,102577.0
kasprzak-65569,kasprzakk,Kristin,False,Kasprzak,Kristin Kasprzak,3,libertarian,4.6,4.6,2,MD,14128,False,0,0,other,8,308888,2703185,3,0.0,14128,14128.0
sarbanes-51603,sarbanesj,John,True,Sarbanes,John Sarbanes,2,democrat,63.3,63.3,3,MD,214640,True,1,0,democrat,8,339149,2703185,3,99591.0,0,99591.0
plaster-64787,plasterm,Mark,False,Plaster,Mark Plaster,1,republican,33.9,33.9,3,MD,115048,False,0,0,republican,8,339149,2703185,3,0.0,115048,115048.0
eze-65570,ezen,Nnabu,False,Eze,Nnabu Eze,3,green,2.8,2.8,3,MD,9461,False,0,0,other,8,339149,2703185,3,0.0,9461,9461.0
brown-54705,browna,Anthony,False,Brown,Anthony Brown,2,democrat,74.2,74.2,4,MD,237501,True,1,0,democrat,8,320119,2703185,4,168830.0,0,168830.0
mcdermott-28197,mcdermottg,George,False,McDermott,George McDermott,1,republican,21.5,21.5,4,MD,68670,False,0,0,republican,8,320119,2703185,4,0.0,68670,68670.0
clark-65702,clarkk,Kamesha,False,Clark,Kamesha Clark,4,green,2.6,2.6,4,MD,8204,False,0,0,other,8,320119,2703185,4,0.0,8204,8204.0
krause-65811,krauseb,Benjamin,False,Krause,Benjamin Krause,3,libertarian,1.8,1.8,4,MD,5744,False,0,0,other,8,320119,2703185,4,0.0,5744,5744.0
hoyer-1061,hoyers,Steny,True,Hoyer,Steny H. Hoyer,2,democrat,67.5,67.5,5,MD,242989,True,1,0,democrat,8,359998,2703185,3,137057.0,0,137057.0
arness-63871,arnessm,Mark,False,Arness,Mark Arness,1,republican,29.4,29.4,5,MD,105931,False,0,0,republican,8,359998,2703185,3,0.0,105931,105931.0
summers-65703,summersj,Jason,False,Summers,Jason Summers,3,libertarian,3.1,3.1,5,MD,11078,False,0,0,other,8,359998,2703185,3,0.0,11078,11078.0
delaney-61562,delaneyj,John,True,Delaney,John Delaney,2,democrat,56.0,56.0,6,MD,185770,True,1,0,democrat,8,331564,2703185,4,52688.0,0,52688.0
hoeber-64800,hoebera,Amie,False,Hoeber,Amie Hoeber,1,republican,40.1,40.1,6,MD,133081,False,0,0,republican,8,331564,2703185,4,0.0,133081,133081.0
howser-65571,howserd,David,False,Howser,David Howser,3,libertarian,2.1,2.1,6,MD,6889,False,0,0,other,8,331564,2703185,4,0.0,6889,6889.0
gluck-62463,gluckg,George,False,Gluck,George Gluck,4,green,1.8,1.8,6,MD,5824,False,0,0,other,8,331564,2703185,4,0.0,5824,5824.0
cummings-1064,cummingse,Elijah,True,Cummings,Elijah E. Cummings,2,democrat,75.1,75.1,7,MD,238838,True,1,0,democrat,8,318109,2703185,3,169281.0,0,169281.0
vaughn-1949,vaughnc,Corrogan,False,Vaughn,Corrogan Vaughn,1,republican,21.9,21.9,7,MD,69556,False,0,0,republican,8,318109,2703185,3,0.0,69556,69556.0
hoenig-65812,hoenigm,Myles,False,Hoenig,Myles Hoenig,3,green,3.1,3.1,7,MD,9715,False,0,0,other,8,318109,2703185,3,0.0,9715,9715.0
raskin-64804,raskinj,Jamie,False,Raskin,Jamie Raskin,2,democrat,60.7,60.7,8,MD,220657,True,1,0,democrat,8,363792,2703185,4,96005.0,0,96005.0
cox-64816,coxd,Dan,False,Cox,Dan Cox,1,republican,34.3,34.3,8,MD,124651,False,0,0,republican,8,363792,2703185,4,0.0,124651,124651.0
wallace-65573,wallacen,Nancy,False,Wallace,Nancy Wallace,4,green,3.1,3.1,8,MD,11201,False,0,0,other,8,363792,2703185,4,0.0,11201,11201.0
wunder-65572,wunderj,Jasen,False,Wunder,Jasen Wunder,3,libertarian,2.0,2.0,8,MD,7283,False,0,0,other,8,363792,2703185,4,0.0,7283,7283.0
pingree-59613,pingreec,Chellie,True,Pingree,Chellie Pingree,2,democrat,58.0,58.0,1,ME,227546,True,1,0,democrat,2,392115,744074,2,31488.0,0,31488.0
holbrook-65177,holbrookm,Mark,False,Holbrook,Mark Holbrook,1,republican,42.0,42.0,1,ME,164569,False,0,0,republican,2,392115,744074,2,0.0,164569,164569.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,ME,0,False,0,0,other,2,392115,744074,2,0.0,0,0.0
poliquin-60410,poliquinb,Bruce,True,Poliquin,Bruce Poliquin,2,republican,54.8,54.8,2,ME,192878,True,1,0,republican,2,351959,744074,2,16898.0,0,16898.0
cain-63808,caine,Emily,False,Cain,Emily Cain,1,democrat,45.2,45.2,2,ME,159081,False,0,0,democrat,2,351959,744074,2,0.0,159081,159081.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,ME,0,False,0,0,other,2,351959,744074,2,0.0,0,0.0
bergman-65336,bergmanj,Jack,False,Bergman,Jack Bergman,1,republican,54.9,54.9,1,MI,197777,True,1,0,republican,14,360271,4670796,4,53442.0,0,53442.0
johnson-65344,johnsonl,Lon,False,Johnson,Lon Johnson,2,democrat,40.1,40.1,1,MI,144334,False,0,0,democrat,14,360271,4670796,4,0.0,144334,144334.0
bostow-65675,bostowd,Diane,False,Bostow,Diane Bostow,3,libertarian,3.7,3.7,1,MI,13386,False,0,0,other,14,360271,4670796,4,0.0,13386,13386.0
boal-61166,boale,Ellis,False,Boal,Ellis Boal,4,green,1.3,1.3,1,MI,4774,False,0,0,other,14,360271,4670796,4,0.0,4774,4774.0
huizenga-55092,huizengab,Bill,True,Huizenga,Bill Huizenga,1,republican,62.6,62.6,2,MI,212508,True,1,0,republican,14,339310,4670796,5,102116.0,0,102116.0
murphy-65345,murphyd,Dennis,False,Murphy,Dennis Murphy,2,democrat,32.5,32.5,2,MI,110391,False,0,0,democrat,14,339310,4670796,5,0.0,110391,110391.0
haas-23958,haase,Erwin,False,Haas,Erwin Haas,3,libertarian,2.4,2.4,2,MI,8154,False,0,0,other,14,339310,4670796,5,0.0,8154,8154.0
brady-65676,bradym,Matthew,False,Brady,Matthew Brady,5,green,1.6,1.6,2,MI,5353,False,0,0,other,14,339310,4670796,5,0.0,5353,5353.0
graeser-779,graeserr,Ronald,False,Graeser,Ronald Graeser,4,us-taxpayers,0.9,0.9,2,MI,2904,False,0,0,other,14,339310,4670796,5,0.0,2904,2904.0
amash-61070,amashj,Justin,True,Amash,Justin Amash,1,republican,59.5,59.5,3,MI,203545,True,1,0,republican,14,342365,4670796,3,75144.0,0,75144.0
smith-65346,smithd,Douglas,False,Smith,Douglas Smith,2,democrat,37.5,37.5,3,MI,128400,False,0,0,democrat,14,342365,4670796,3,0.0,128400,128400.0
gerrard-61172,gerrardt,Ted,False,Gerrard,Ted Gerrard,3,us-taxpayers,3.0,3.0,3,MI,10420,False,0,0,other,14,342365,4670796,3,0.0,10420,10420.0
moolenaar-55100,moolenaarj,John,True,Moolenaar,John Moolenaar,1,republican,61.6,61.6,4,MI,194572,True,1,0,republican,14,315751,4670796,6,93294.0,0,93294.0
wirth-62357,wirthd,Debra,False,Wirth,Debra Wirth,2,democrat,32.1,32.1,4,MI,101277,False,0,0,democrat,14,315751,4670796,6,0.0,101277,101277.0
schwartz-51960,schwartzl,Leonard,False,Schwartz,Leonard Schwartz,3,libertarian,2.7,2.7,4,MI,8516,False,0,0,other,14,315751,4670796,6,0.0,8516,8516.0
zimmer-59817,zimmerg,George,False,Zimmer,George Zimmer,4,us-taxpayers,1.8,1.8,4,MI,5595,False,0,0,other,14,315751,4670796,6,0.0,5595,5595.0
salvi-65678,salvij,Jordan,False,Salvi,Jordan Salvi,5,green,1.3,1.3,4,MI,3953,False,0,0,other,14,315751,4670796,6,0.0,3953,3953.0
butkovich-65677,butkovichk,Keith,False,Butkovich,Keith Butkovich,6,natural-law,0.6,0.6,4,MI,1838,False,0,0,other,14,315751,4670796,6,0.0,1838,1838.0
kildee-62406,kildeed,Daniel,True,Kildee,Dan Kildee,2,democrat,61.2,61.2,5,MI,195279,True,1,0,democrat,14,319291,4670796,4,83176.0,0,83176.0
hardwick-64106,hardwicka,Al,False,Hardwick,Al Hardwick,1,republican,35.1,35.1,5,MI,112102,False,0,0,republican,14,319291,4670796,4,0.0,112102,112102.0
sluka-65679,slukas,Steve,False,Sluka,Steve Sluka,3,libertarian,2.2,2.2,5,MI,7006,False,0,0,other,14,319291,4670796,4,0.0,7006,7006.0
mikkelson-786,mikkelsonh,Harley,False,Mikkelson,Harley Mikkelson,4,green,1.5,1.5,5,MI,4904,False,0,0,other,14,319291,4670796,4,0.0,4904,4904.0
upton-788,uptonf,Fred,True,Upton,Fred Upton,1,republican,58.7,58.7,6,MI,193259,True,1,0,republican,14,329487,4670796,3,73278.0,0,73278.0
clements-64109,clementsp,Paul,False,Clements,Paul Clements,2,democrat,36.4,36.4,6,MI,119980,False,0,0,democrat,14,329487,4670796,3,0.0,119980,119980.0
wenke-55065,wenkel,Lorence,False,Wenke,Lorence Wenke,3,libertarian,4.9,4.9,6,MI,16248,False,0,0,other,14,329487,4670796,3,0.0,16248,16248.0
walberg-25659,walbergt,Tim,True,Walberg,Tim Walberg,1,republican,55.1,55.1,7,MI,184321,True,1,0,republican,14,334807,4670796,3,50310.0,0,50310.0
driskell-65337,driskellg,Gretchen,False,Driskell,Gretchen Driskell,2,democrat,40.0,40.0,7,MI,134010,False,0,0,democrat,14,334807,4670796,3,0.0,134010,134010.0
proctor-790,proctork,Ken,False,Proctor,Ken Proctor,3,libertarian,4.9,4.9,7,MI,16476,False,0,0,other,14,334807,4670796,3,0.0,16476,16476.0
bishop-23088,bishopm,Mike,True,Bishop,Mike Bishop,1,republican,56.0,56.0,8,MI,205629,True,1,0,republican,14,366968,4670796,5,61837.0,0,61837.0
shkreli-65801,shkrelis,Suzanna,False,Shkreli,Suzanna Shkreli,2,democrat,39.2,39.2,8,MI,143791,False,0,0,democrat,14,366968,4670796,5,0.0,143791,143791.0
wood-52731,woodj,Jeff,False,Wood,Jeff Wood,3,libertarian,2.6,2.6,8,MI,9619,False,0,0,other,14,366968,4670796,5,0.0,9619,9619.0
green-65680,greenm,Maria,False,Green,Maria Green,4,green,1.5,1.5,8,MI,5679,False,0,0,other,14,366968,4670796,5,0.0,5679,5679.0
burgess-64480,burgessj,Jeremy,False,Burgess,Jeremy Burgess,5,natural-law,0.6,0.6,8,MI,2250,False,0,0,other,14,366968,4670796,5,0.0,2250,2250.0
levin-802,levins,Sander,True,Levin,Sander M. Levin,2,democrat,57.9,57.9,9,MI,199661,True,1,0,democrat,14,344775,4670796,4,70723.0,0,70723.0
morse-65339,morsec,Christopher,False,Morse,Christopher Morse,1,republican,37.4,37.4,9,MI,128937,False,0,0,republican,14,344775,4670796,4,0.0,128937,128937.0
orlando-65681,orlandom,Matthew,False,Orlando,Matthew Orlando,3,libertarian,2.8,2.8,9,MI,9563,False,0,0,other,14,344775,4670796,4,0.0,9563,9563.0
mcdermott-64447,mcdermottj,John,False,McDermott,John McDermott,4,green,1.9,1.9,9,MI,6614,False,0,0,other,14,344775,4670796,4,0.0,6614,6614.0
mitchell-64105,mitchellp,Paul,False,Mitchell,Paul Mitchell,1,republican,63.1,63.1,10,MI,215132,True,1,0,republican,14,340983,4670796,4,105019.0,0,105019.0
accavitti-55044,accavittif,Frank,False,Accavitti,Frank Accavitti,2,democrat,32.3,32.3,10,MI,110112,False,0,0,democrat,14,340983,4670796,4,0.0,110112,110112.0
gioia-65682,gioial,Lisa,False,Gioia,Lisa Gioia,3,libertarian,3.1,3.1,10,MI,10612,False,0,0,other,14,340983,4670796,4,0.0,10612,10612.0
nofs-65683,nofsb,Benjamin,False,Nofs,Benjamin Nofs,4,green,1.5,1.5,10,MI,5127,False,0,0,other,14,340983,4670796,4,0.0,5127,5127.0
trott-64115,trottd,Dave,True,Trott,Dave Trott,1,republican,52.9,52.9,11,MI,200872,True,1,0,republican,14,379488,4670796,4,48410.0,0,48410.0
kumar-64116,kumara,Anil,False,Kumar,Anil Kumar,2,democrat,40.2,40.2,11,MI,152461,False,0,0,democrat,14,379488,4670796,4,0.0,152461,152461.0
bentivolio-62359,bentivoliok,Kerry,False,Bentivolio,Kerry Bentivolio,4,independent,4.4,4.4,11,MI,16610,False,0,0,other,14,379488,4670796,4,0.0,16610,16610.0
osment-65689,osmentj,Jonathan,False,Osment,Jonathan Osment,3,libertarian,2.5,2.5,11,MI,9545,False,0,0,other,14,379488,4670796,4,0.0,9545,9545.0
dingell-64120,dingelld,Debbie,True,Dingell,Debbie Dingell,2,democrat,64.3,64.3,12,MI,211378,True,1,0,democrat,14,328531,4670796,5,115273.0,0,115273.0
jones-65350,jonesj,Jeff,False,Jones,Jeff Jones,1,republican,29.3,29.3,12,MI,96104,False,0,0,republican,14,328531,4670796,5,0.0,96104,96104.0
walkowicz-64450,walkowiczg,Gary,False,Walkowicz,Gary Walkowicz,5,working-class,2.8,2.8,12,MI,9183,False,0,0,other,14,328531,4670796,5,0.0,9183,9183.0
bagwell-65690,bagwellt,Tom,False,Bagwell,Tom Bagwell,3,libertarian,2.3,2.3,12,MI,7489,False,0,0,other,14,328531,4670796,5,0.0,7489,7489.0
calewarts-65691,calewartsd,Dylan,False,Calewarts,Dylan Calewarts,4,green,1.3,1.3,12,MI,4377,False,0,0,other,14,328531,4670796,5,0.0,4377,4377.0
conyers-806,conyersj,John,True,Conyers,John Conyers Jr.,2,democrat,77.1,77.1,13,MI,198771,True,1,0,democrat,14,257795,4670796,4,158229.0,0,158229.0
